Date,Country,State,Status,Value
03-27-2020,China,Zhejiang,Confirmed,4.0
03-27-2020,Afghanistan,_,Confirmed,16.0
03-27-2020,Albania,_,Confirmed,12.0
03-27-2020,Albania,_,Deaths,2.0
03-27-2020,Albania,_,Recovered,14.0
03-27-2020,Algeria,_,Confirmed,42.0
03-27-2020,Algeria,_,Deaths,1.0
03-27-2020,Andorra,_,Confirmed,43.0
03-27-2020,Argentina,_,Confirmed,87.0
03-27-2020,Argentina,_,Deaths,4.0
03-27-2020,Argentina,_,Recovered,9.0
03-27-2020,Armenia,_,Confirmed,39.0
03-27-2020,Armenia,_,Recovered,10.0
03-27-2020,Austria,_,Confirmed,748.0
03-27-2020,Austria,_,Deaths,9.0
03-27-2020,Austria,_,Recovered,113.0
03-27-2020,Azerbaijan,_,Confirmed,43.0
03-27-2020,Bahamas,_,Confirmed,1.0
03-27-2020,Bahrain,_,Confirmed,8.0
03-27-2020,Bahrain,_,Recovered,23.0
03-27-2020,Bangladesh,_,Confirmed,4.0
03-27-2020,Barbados,_,Confirmed,6.0
03-27-2020,Belarus,_,Confirmed,8.0
03-27-2020,Belarus,_,Recovered,3.0
03-27-2020,Belgium,_,Confirmed,1049.0
03-27-2020,Belgium,_,Deaths,69.0
03-27-2020,Belgium,_,Recovered,183.0
03-27-2020,Bhutan,_,Confirmed,1.0
03-27-2020,Bolivia,_,Confirmed,18.0
03-27-2020,Bosnia and Herzegovina,_,Confirmed,46.0
03-27-2020,Bosnia and Herzegovina,_,Deaths,1.0
03-27-2020,Bosnia and Herzegovina,_,Recovered,3.0
03-27-2020,Brazil,_,Confirmed,432.0
03-27-2020,Brazil,_,Deaths,15.0
03-27-2020,Brunei,_,Confirmed,1.0
03-27-2020,Brunei,_,Recovered,6.0
03-27-2020,Bulgaria,_,Confirmed,29.0
03-27-2020,Bulgaria,_,Recovered,1.0
03-27-2020,Burkina Faso,_,Confirmed,28.0
03-27-2020,Burkina Faso,_,Deaths,2.0
03-27-2020,Burkina Faso,_,Recovered,2.0
03-27-2020,Burma,_,Confirmed,8.0
03-27-2020,Cabo Verde,_,Confirmed,1.0
03-27-2020,Cambodia,_,Confirmed,3.0
03-27-2020,Cambodia,_,Recovered,1.0
03-27-2020,Cameroon,_,Confirmed,16.0
03-27-2020,Cameroon,_,Deaths,1.0
03-27-2020,Chile,_,Confirmed,304.0
03-27-2020,Chile,_,Deaths,1.0
03-27-2020,Chile,_,Recovered,21.0
03-27-2020,Colombia,_,Confirmed,48.0
03-27-2020,Colombia,_,Recovered,2.0
03-27-2020,Congo (Kinshasa),_,Recovered,2.0
03-27-2020,Costa Rica,_,Confirmed,32.0
03-27-2020,Costa Rica,_,Recovered,1.0
03-27-2020,Cote d'Ivoire,_,Confirmed,5.0
03-27-2020,Croatia,_,Confirmed,91.0
03-27-2020,Croatia,_,Recovered,15.0
03-27-2020,Cuba,_,Confirmed,13.0
03-27-2020,Cuba,_,Recovered,3.0
03-27-2020,Cyprus,_,Confirmed,16.0
03-27-2020,Cyprus,_,Deaths,2.0
03-27-2020,Cyprus,_,Recovered,11.0
03-27-2020,Czechia,_,Confirmed,354.0
03-27-2020,Czechia,_,Recovered,1.0
03-27-2020,Denmark,_,Confirmed,169.0
03-27-2020,Denmark,_,Deaths,11.0
03-27-2020,Djibouti,_,Confirmed,1.0
03-27-2020,Dominican Republic,_,Confirmed,93.0
03-27-2020,Dominican Republic,_,Deaths,10.0
03-27-2020,Ecuador,_,Confirmed,192.0
03-27-2020,Ecuador,_,Deaths,2.0
03-27-2020,Egypt,_,Confirmed,41.0
03-27-2020,Egypt,_,Deaths,6.0
03-27-2020,Egypt,_,Recovered,14.0
03-27-2020,Estonia,_,Confirmed,37.0
03-27-2020,Estonia,_,Recovered,3.0
03-27-2020,Eswatini,_,Confirmed,3.0
03-27-2020,Ethiopia,_,Confirmed,4.0
03-27-2020,Finland,_,Confirmed,83.0
03-27-2020,Finland,_,Deaths,2.0
03-27-2020,France,_,Confirmed,3809.0
03-27-2020,France,_,Deaths,299.0
03-27-2020,France,_,Recovered,752.0
03-27-2020,Georgia,_,Confirmed,4.0
03-27-2020,Georgia,_,Recovered,3.0
03-27-2020,Germany,_,Confirmed,6933.0
03-27-2020,Germany,_,Deaths,75.0
03-27-2020,Germany,_,Recovered,985.0
03-27-2020,Ghana,_,Confirmed,5.0
03-27-2020,Ghana,_,Recovered,1.0
03-27-2020,Greece,_,Confirmed,74.0
03-27-2020,Greece,_,Deaths,2.0
03-27-2020,Greece,_,Recovered,16.0
03-27-2020,Guatemala,_,Confirmed,3.0
03-27-2020,Guinea,_,Confirmed,4.0
03-27-2020,Honduras,_,Confirmed,16.0
03-27-2020,Hungary,_,Confirmed,39.0
03-27-2020,Hungary,_,Recovered,6.0
03-27-2020,Iceland,_,Confirmed,88.0
03-27-2020,Iceland,_,Recovered,15.0
03-27-2020,India,_,Confirmed,160.0
03-27-2020,India,_,Recovered,28.0
03-27-2020,Indonesia,_,Confirmed,153.0
03-27-2020,Indonesia,_,Deaths,9.0
03-27-2020,Indonesia,_,Recovered,11.0
03-27-2020,Iran,_,Confirmed,2926.0
03-27-2020,Iran,_,Deaths,144.0
03-27-2020,Iran,_,Recovered,676.0
03-27-2020,Iraq,_,Confirmed,76.0
03-27-2020,Iraq,_,Deaths,4.0
03-27-2020,Iraq,_,Recovered,17.0
03-27-2020,Ireland,_,Confirmed,302.0
03-27-2020,Ireland,_,Deaths,3.0
03-27-2020,Israel,_,Confirmed,342.0
03-27-2020,Israel,_,Deaths,4.0
03-27-2020,Israel,_,Recovered,11.0
03-27-2020,Italy,_,Confirmed,5909.0
03-27-2020,Italy,_,Deaths,919.0
03-27-2020,Italy,_,Recovered,589.0
03-27-2020,Japan,_,Confirmed,81.0
03-27-2020,Japan,_,Deaths,2.0
03-27-2020,Japan,_,Recovered,13.0
03-27-2020,Jordan,_,Confirmed,23.0
03-27-2020,Jordan,_,Deaths,1.0
03-27-2020,Jordan,_,Recovered,17.0
03-27-2020,Kazakhstan,_,Confirmed,39.0
03-27-2020,Kazakhstan,_,Recovered,1.0
03-27-2020,"Korea, South",_,Confirmed,91.0
03-27-2020,"Korea, South",_,Deaths,8.0
03-27-2020,"Korea, South",_,Recovered,384.0
03-27-2020,Kosovo,_,Confirmed,15.0
03-27-2020,Kosovo,_,Recovered,1.0
03-27-2020,Kuwait,_,Confirmed,17.0
03-27-2020,Kuwait,_,Recovered,8.0
03-27-2020,Kyrgyzstan,_,Confirmed,14.0
03-27-2020,Latvia,_,Confirmed,36.0
03-27-2020,Lebanon,_,Confirmed,23.0
03-27-2020,Lebanon,_,Deaths,2.0
03-27-2020,Lebanon,_,Recovered,4.0
03-27-2020,Lithuania,_,Confirmed,59.0
03-27-2020,Lithuania,_,Deaths,1.0
03-27-2020,Luxembourg,_,Confirmed,152.0
03-27-2020,Luxembourg,_,Deaths,6.0
03-27-2020,Luxembourg,_,Recovered,34.0
03-27-2020,Madagascar,_,Confirmed,3.0
03-27-2020,Malaysia,_,Confirmed,130.0
03-27-2020,Malaysia,_,Deaths,3.0
03-27-2020,Malaysia,_,Recovered,44.0
03-27-2020,Maldives,_,Confirmed,3.0
03-27-2020,Maldives,_,Recovered,1.0
03-27-2020,Mali,_,Confirmed,7.0
03-27-2020,Malta,_,Confirmed,5.0
03-27-2020,Mauritius,_,Confirmed,13.0
03-27-2020,Mexico,_,Confirmed,110.0
03-27-2020,Mexico,_,Deaths,2.0
03-27-2020,Moldova,_,Confirmed,22.0
03-27-2020,Moldova,_,Deaths,1.0
03-27-2020,Monaco,_,Confirmed,9.0
03-27-2020,Montenegro,_,Confirmed,13.0
03-27-2020,Morocco,_,Confirmed,70.0
03-27-2020,Morocco,_,Deaths,12.0
03-27-2020,Morocco,_,Recovered,3.0
03-27-2020,Nepal,_,Confirmed,1.0
03-27-2020,Netherlands,_,Confirmed,1172.0
03-27-2020,Netherlands,_,Deaths,112.0
03-27-2020,New Zealand,_,Confirmed,85.0
03-27-2020,New Zealand,_,Recovered,10.0
03-27-2020,Nicaragua,_,Deaths,1.0
03-27-2020,Nigeria,_,Confirmed,5.0
03-27-2020,Nigeria,_,Recovered,1.0
03-27-2020,North Macedonia,_,Confirmed,18.0
03-27-2020,Norway,_,Confirmed,386.0
03-27-2020,Norway,_,Deaths,5.0
03-27-2020,Oman,_,Confirmed,22.0
03-27-2020,Pakistan,_,Confirmed,172.0
03-27-2020,Pakistan,_,Deaths,2.0
03-27-2020,Pakistan,_,Recovered,2.0
03-27-2020,Panama,_,Confirmed,116.0
03-27-2020,Panama,_,Deaths,1.0
03-27-2020,Paraguay,_,Confirmed,11.0
03-27-2020,Paraguay,_,Recovered,1.0
03-27-2020,Peru,_,Confirmed,55.0
03-27-2020,Peru,_,Deaths,2.0
03-27-2020,Peru,_,Recovered,2.0
03-27-2020,Philippines,_,Confirmed,96.0
03-27-2020,Philippines,_,Deaths,9.0
03-27-2020,Philippines,_,Recovered,3.0
03-27-2020,Poland,_,Confirmed,168.0
03-27-2020,Portugal,_,Confirmed,724.0
03-27-2020,Portugal,_,Deaths,16.0
03-27-2020,Qatar,_,Confirmed,13.0
03-27-2020,Romania,_,Confirmed,263.0
03-27-2020,Romania,_,Deaths,3.0
03-27-2020,Romania,_,Recovered,21.0
03-27-2020,Russia,_,Confirmed,196.0
03-27-2020,Russia,_,Deaths,1.0
03-27-2020,Russia,_,Recovered,7.0
03-27-2020,Rwanda,_,Confirmed,4.0
03-27-2020,Saint Lucia,_,Recovered,1.0
03-27-2020,San Marino,_,Confirmed,15.0
03-27-2020,Saudi Arabia,_,Confirmed,92.0
03-27-2020,Saudi Arabia,_,Recovered,2.0
03-27-2020,Senegal,_,Confirmed,14.0
03-27-2020,Senegal,_,Recovered,2.0
03-27-2020,Serbia,_,Confirmed,73.0
03-27-2020,Singapore,_,Confirmed,49.0
03-27-2020,Singapore,_,Recovered,11.0
03-27-2020,Slovakia,_,Confirmed,43.0
03-27-2020,Slovenia,_,Confirmed,70.0
03-27-2020,Slovenia,_,Deaths,3.0
03-27-2020,Somalia,_,Confirmed,1.0
03-27-2020,South Africa,_,Confirmed,243.0
03-27-2020,South Africa,_,Deaths,1.0
03-27-2020,South Africa,_,Recovered,19.0
03-27-2020,Spain,_,Confirmed,7933.0
03-27-2020,Spain,_,Deaths,773.0
03-27-2020,Spain,_,Recovered,2342.0
03-27-2020,Sweden,_,Confirmed,229.0
03-27-2020,Sweden,_,Deaths,28.0
03-27-2020,Switzerland,_,Confirmed,1117.0
03-27-2020,Switzerland,_,Deaths,40.0
03-27-2020,Switzerland,_,Recovered,1399.0
03-27-2020,Taiwan*,_,Confirmed,15.0
03-27-2020,Tanzania,_,Recovered,1.0
03-27-2020,Thailand,_,Confirmed,91.0
03-27-2020,Thailand,_,Deaths,1.0
03-27-2020,Thailand,_,Recovered,9.0
03-27-2020,Togo,_,Confirmed,2.0
03-27-2020,Togo,_,Deaths,1.0
03-27-2020,Trinidad and Tobago,_,Confirmed,1.0
03-27-2020,Trinidad and Tobago,_,Deaths,1.0
03-27-2020,Trinidad and Tobago,_,Recovered,1.0
03-27-2020,Tunisia,_,Confirmed,30.0
03-27-2020,Turkey,_,Confirmed,2069.0
03-27-2020,Turkey,_,Deaths,17.0
03-27-2020,Turkey,_,Recovered,16.0
03-27-2020,Uganda,_,Confirmed,9.0
03-27-2020,Ukraine,_,Confirmed,114.0
03-27-2020,Ukraine,_,Recovered,4.0
03-27-2020,United Arab Emirates,_,Confirmed,72.0
03-27-2020,United Kingdom,_,Confirmed,2885.0
03-27-2020,United Kingdom,_,Deaths,181.0
03-27-2020,Uruguay,_,Confirmed,21.0
03-27-2020,Uzbekistan,_,Confirmed,13.0
03-27-2020,Uzbekistan,_,Deaths,1.0
03-27-2020,Uzbekistan,_,Recovered,5.0
03-27-2020,Venezuela,_,Deaths,1.0
03-27-2020,Venezuela,_,Recovered,16.0
03-27-2020,Vietnam,_,Confirmed,10.0
03-27-2020,West Bank and Gaza,_,Confirmed,7.0
03-27-2020,Zambia,_,Confirmed,6.0
03-27-2020,Zimbabwe,_,Confirmed,2.0
03-28-2020,United States of America,South Carolina,Confirmed,118.0
03-28-2020,United States of America,South Carolina,Deaths,2.0
03-28-2020,United States of America,Louisiana,Confirmed,571.0
03-28-2020,United States of America,Louisiana,Deaths,18.0
03-28-2020,United States of America,Virginia,Confirmed,133.0
03-28-2020,United States of America,Virginia,Deaths,3.0
03-28-2020,United States of America,Idaho,Confirmed,29.0
03-28-2020,United States of America,Idaho,Deaths,1.0
03-28-2020,United States of America,Iowa,Confirmed,63.0
03-28-2020,United States of America,Kentucky,Confirmed,92.0
03-28-2020,United States of America,Kentucky,Deaths,2.0
03-28-2020,United States of America,Missouri,Confirmed,170.0
03-28-2020,United States of America,Missouri,Deaths,1.0
03-28-2020,United States of America,Oklahoma,Confirmed,55.0
03-28-2020,United States of America,Oklahoma,Deaths,7.0
03-28-2020,United States of America,Colorado,Confirmed,307.0
03-28-2020,United States of America,Colorado,Deaths,4.0
03-28-2020,United States of America,Illinois,Confirmed,467.0
03-28-2020,United States of America,Illinois,Deaths,13.0
03-28-2020,United States of America,Indiana,Confirmed,254.0
03-28-2020,United States of America,Indiana,Deaths,6.0
03-28-2020,United States of America,Mississippi,Confirmed,84.0
03-28-2020,United States of America,Mississippi,Deaths,5.0
03-28-2020,United States of America,Nebraska,Confirmed,14.0
03-28-2020,United States of America,Nebraska,Deaths,2.0
03-28-2020,United States of America,North Dakota,Confirmed,26.0
03-28-2020,United States of America,Ohio,Confirmed,269.0
03-28-2020,United States of America,Ohio,Deaths,6.0
03-28-2020,United States of America,Pennsylvania,Confirmed,500.0
03-28-2020,United States of America,Pennsylvania,Deaths,12.0
03-28-2020,United States of America,Washington,Confirmed,553.0
03-28-2020,United States of America,Washington,Deaths,31.0
03-28-2020,United States of America,Wisconsin,Confirmed,129.0
03-28-2020,United States of America,Wisconsin,Deaths,3.0
03-28-2020,United States of America,Vermont,Confirmed,27.0
03-28-2020,United States of America,Vermont,Deaths,2.0
03-28-2020,United States of America,Minnesota,Confirmed,45.0
03-28-2020,United States of America,Minnesota,Deaths,1.0
03-28-2020,United States of America,Florida,Confirmed,863.0
03-28-2020,United States of America,Florida,Deaths,19.0
03-28-2020,United States of America,North Carolina,Confirmed,133.0
03-28-2020,United States of America,North Carolina,Deaths,1.0
03-28-2020,United States of America,California,Confirmed,438.0
03-28-2020,United States of America,California,Deaths,16.0
03-28-2020,United States of America,New York,Confirmed,7534.0
03-28-2020,United States of America,New York,Deaths,201.0
03-28-2020,United States of America,Wyoming,Confirmed,12.0
03-28-2020,United States of America,Michigan,Confirmed,1016.0
03-28-2020,United States of America,Michigan,Deaths,19.0
03-28-2020,United States of America,Alaska,Confirmed,27.0
03-28-2020,United States of America,Alaska,Deaths,1.0
03-28-2020,United States of America,Maryland,Confirmed,220.0
03-28-2020,United States of America,Kansas,Confirmed,60.0
03-28-2020,United States of America,Tennessee,Confirmed,193.0
03-28-2020,United States of America,Tennessee,Deaths,1.0
03-28-2020,United States of America,Texas,Confirmed,518.0
03-28-2020,United States of America,Texas,Deaths,4.0
03-28-2020,United States of America,Maine,Confirmed,43.0
03-28-2020,United States of America,Arizona,Confirmed,108.0
03-28-2020,United States of America,Arizona,Deaths,2.0
03-28-2020,United States of America,Georgia,Confirmed,366.0
03-28-2020,United States of America,Georgia,Deaths,5.0
03-28-2020,United States of America,Arkansas,Confirmed,28.0
03-28-2020,United States of America,Arkansas,Deaths,2.0
03-28-2020,United States of America,New Jersey,Confirmed,2299.0
03-28-2020,United States of America,New Jersey,Deaths,32.0
03-28-2020,United States of America,South Dakota,Confirmed,10.0
03-28-2020,United States of America,Alabama,Confirmed,107.0
03-28-2020,United States of America,Oregon,Confirmed,63.0
03-28-2020,United States of America,Oregon,Deaths,1.0
03-28-2020,United States of America,West Virginia,Confirmed,20.0
03-28-2020,United States of America,Massachusetts,Confirmed,1017.0
03-28-2020,United States of America,Massachusetts,Deaths,9.0
03-28-2020,United States of America,Utah,Confirmed,130.0
03-28-2020,United States of America,Montana,Confirmed,20.0
03-28-2020,United States of America,New Hampshire,Confirmed,29.0
03-28-2020,United States of America,New Hampshire,Deaths,1.0
03-28-2020,United States of America,New Mexico,Confirmed,72.0
03-28-2020,United States of America,Rhode Island,Confirmed,36.0
03-28-2020,United States of America,Rhode Island,Deaths,2.0
03-28-2020,United States of America,Nevada,Confirmed,90.0
03-28-2020,United States of America,District of Columbia,Confirmed,33.0
03-28-2020,United States of America,District of Columbia,Deaths,1.0
03-28-2020,United States of America,Connecticut,Confirmed,233.0
03-28-2020,United States of America,Connecticut,Deaths,6.0
03-28-2020,United States of America,Hawaii,Confirmed,43.0
03-28-2020,United States of America,Delaware,Confirmed,51.0
03-28-2020,United States of America,Delaware,Deaths,3.0
03-28-2020,United Kingdom,Anguilla,Confirmed,2.0
03-28-2020,Netherlands,Aruba,Confirmed,13.0
03-28-2020,Australia,Australian Capital Territory,Confirmed,9.0
03-28-2020,Australia,Australian Capital Territory,Recovered,1.0
03-28-2020,China,Beijing,Confirmed,4.0
03-28-2020,China,Beijing,Recovered,2.0
03-28-2020,Canada,British Columbia,Confirmed,159.0
03-28-2020,Canada,British Columbia,Deaths,3.0
03-28-2020,United Kingdom,British Virgin Islands,Confirmed,2.0
03-28-2020,United Kingdom,Channel Islands,Confirmed,9.0
03-28-2020,Denmark,Faroe Islands,Confirmed,11.0
03-28-2020,China,Fujian,Confirmed,6.0
03-28-2020,China,Gansu,Recovered,2.0
03-28-2020,United Kingdom,Gibraltar,Confirmed,1.0
03-28-2020,United States of America,Grand Princess,Confirmed,75.0
03-28-2020,France,Guadeloupe,Confirmed,29.0
03-28-2020,France,Guadeloupe,Deaths,1.0
03-28-2020,France,Guadeloupe,Recovered,17.0
03-28-2020,United States of America,Guam,Confirmed,4.0
03-28-2020,China,Guangdong,Confirmed,11.0
03-28-2020,China,Guangdong,Recovered,4.0
03-28-2020,China,Henan,Recovered,1.0
03-28-2020,China,Hong Kong,Confirmed,42.0
03-28-2020,China,Hong Kong,Recovered,2.0
03-28-2020,China,Hubei,Deaths,3.0
03-28-2020,China,Hubei,Recovered,366.0
03-28-2020,China,Inner Mongolia,Confirmed,2.0
03-28-2020,United Kingdom,Isle of Man,Confirmed,3.0
03-28-2020,China,Jilin,Confirmed,2.0
03-28-2020,China,Liaoning,Confirmed,4.0
03-28-2020,China,Macau,Confirmed,4.0
03-28-2020,Canada,Manitoba,Confirmed,25.0
03-28-2020,France,Martinique,Confirmed,12.0
03-28-2020,France,Mayotte,Confirmed,13.0
03-28-2020,Canada,New Brunswick,Confirmed,6.0
03-28-2020,Australia,New South Wales,Confirmed,212.0
03-28-2020,Australia,New South Wales,Deaths,1.0
03-28-2020,Canada,Newfoundland and Labrador,Confirmed,18.0
03-28-2020,Australia,Northern Territory,Confirmed,3.0
03-28-2020,Canada,Nova Scotia,Confirmed,20.0
03-28-2020,Canada,Ontario,Confirmed,150.0
03-28-2020,Canada,Prince Edward Island,Confirmed,2.0
03-28-2020,United States of America,Puerto Rico,Confirmed,21.0
03-28-2020,Canada,Quebec,Confirmed,474.0
03-28-2020,Canada,Quebec,Deaths,4.0
03-28-2020,Australia,Queensland,Confirmed,70.0
03-28-2020,Canada,Recovered,Recovered,210.0
03-28-2020,United States of America,Recovered,Recovered,203.0
03-28-2020,France,Reunion,Confirmed,38.0
03-28-2020,Canada,Saskatchewan,Confirmed,39.0
03-28-2020,China,Shanghai,Confirmed,17.0
03-28-2020,Australia,South Australia,Confirmed,30.0
03-28-2020,Australia,Tasmania,Confirmed,15.0
03-28-2020,Australia,Tasmania,Recovered,2.0
03-28-2020,China,Tianjin,Confirmed,6.0
03-28-2020,United Kingdom,Turks and Caicos Islands,Confirmed,4.0
03-28-2020,Australia,Victoria,Confirmed,111.0
03-28-2020,Australia,Victoria,Recovered,20.0
03-28-2020,United States of America,Virgin Islands,Confirmed,3.0
03-28-2020,Australia,Western Australia,Confirmed,47.0
03-28-2020,Australia,Western Australia,Recovered,27.0
03-28-2020,Canada,Yukon,Confirmed,1.0
03-28-2020,China,Zhejiang,Confirmed,4.0
03-28-2020,China,Zhejiang,Recovered,3.0
03-28-2020,Albania,_,Confirmed,11.0
03-28-2020,Albania,_,Deaths,2.0
03-28-2020,Algeria,_,Confirmed,45.0
03-28-2020,Algeria,_,Deaths,3.0
03-28-2020,Algeria,_,Recovered,2.0
03-28-2020,Andorra,_,Confirmed,41.0
03-28-2020,Angola,_,Confirmed,1.0
03-28-2020,Argentina,_,Confirmed,101.0
03-28-2020,Argentina,_,Deaths,5.0
03-28-2020,Armenia,_,Confirmed,78.0
03-28-2020,Armenia,_,Recovered,2.0
03-28-2020,Austria,_,Confirmed,614.0
03-28-2020,Austria,_,Deaths,10.0
03-28-2020,Azerbaijan,_,Confirmed,17.0
03-28-2020,Azerbaijan,_,Deaths,1.0
03-28-2020,Bahrain,_,Confirmed,10.0
03-28-2020,Bahrain,_,Recovered,38.0
03-28-2020,Bangladesh,_,Recovered,4.0
03-28-2020,Barbados,_,Confirmed,2.0
03-28-2020,Belgium,_,Confirmed,1850.0
03-28-2020,Belgium,_,Deaths,64.0
03-28-2020,Belgium,_,Recovered,205.0
03-28-2020,Bolivia,_,Confirmed,13.0
03-28-2020,Bosnia and Herzegovina,_,Confirmed,21.0
03-28-2020,Bosnia and Herzegovina,_,Deaths,1.0
03-28-2020,Brazil,_,Confirmed,487.0
03-28-2020,Brazil,_,Deaths,19.0
03-28-2020,Brunei,_,Confirmed,5.0
03-28-2020,Brunei,_,Deaths,1.0
03-28-2020,Brunei,_,Recovered,14.0
03-28-2020,Bulgaria,_,Confirmed,38.0
03-28-2020,Bulgaria,_,Deaths,4.0
03-28-2020,Bulgaria,_,Recovered,2.0
03-28-2020,Burkina Faso,_,Confirmed,27.0
03-28-2020,Burkina Faso,_,Deaths,2.0
03-28-2020,Burkina Faso,_,Recovered,9.0
03-28-2020,Cambodia,_,Recovered,2.0
03-28-2020,Chile,_,Confirmed,299.0
03-28-2020,Chile,_,Deaths,1.0
03-28-2020,Chile,_,Recovered,18.0
03-28-2020,Colombia,_,Confirmed,69.0
03-28-2020,Congo (Kinshasa),_,Confirmed,14.0
03-28-2020,Congo (Kinshasa),_,Deaths,3.0
03-28-2020,Costa Rica,_,Confirmed,32.0
03-28-2020,Croatia,_,Confirmed,71.0
03-28-2020,Croatia,_,Deaths,2.0
03-28-2020,Croatia,_,Recovered,8.0
03-28-2020,Cuba,_,Confirmed,39.0
03-28-2020,Cuba,_,Deaths,1.0
03-28-2020,Cyprus,_,Confirmed,17.0
03-28-2020,Czechia,_,Confirmed,352.0
03-28-2020,Czechia,_,Deaths,2.0
03-28-2020,Denmark,_,Confirmed,155.0
03-28-2020,Denmark,_,Deaths,13.0
03-28-2020,Djibouti,_,Confirmed,2.0
03-28-2020,Dominican Republic,_,Confirmed,138.0
03-28-2020,Dominican Republic,_,Deaths,8.0
03-28-2020,Ecuador,_,Confirmed,228.0
03-28-2020,Ecuador,_,Deaths,12.0
03-28-2020,Egypt,_,Confirmed,40.0
03-28-2020,Egypt,_,Deaths,6.0
03-28-2020,Egypt,_,Recovered,5.0
03-28-2020,El Salvador,_,Confirmed,6.0
03-28-2020,Estonia,_,Confirmed,70.0
03-28-2020,Estonia,_,Recovered,9.0
03-28-2020,Ethiopia,_,Recovered,1.0
03-28-2020,Finland,_,Confirmed,126.0
03-28-2020,Finland,_,Deaths,2.0
03-28-2020,France,_,Confirmed,4611.0
03-28-2020,France,_,Deaths,319.0
03-28-2020,Georgia,_,Confirmed,7.0
03-28-2020,Germany,_,Confirmed,6824.0
03-28-2020,Germany,_,Deaths,91.0
03-28-2020,Germany,_,Recovered,1823.0
03-28-2020,Ghana,_,Confirmed,4.0
03-28-2020,Ghana,_,Deaths,1.0
03-28-2020,Greece,_,Confirmed,95.0
03-28-2020,Greece,_,Deaths,4.0
03-28-2020,Guatemala,_,Confirmed,6.0
03-28-2020,Guatemala,_,Recovered,6.0
